"","MM104_2_S18_L004_R1_001","MM109_S20_L005_R1_001","MM154_S20_L006_R1_001","MM116_S7_L003_R1_001","MM134_S15_L006_R1_001","MM141_S12_L004_R1_001"
"IGLV3-6",0,0,0.828695748614229,5.76176769570679,1.85946142567028,0
"IGLV3-7",0,0,0,0,0,0
"IGLV3-9",1790.27649454735,23.5318232720237,3.31478299445692,0,2.78919213850543,0
"IGLV4-3",0,0,0.414347874307115,0,3.71892285134057,0
"IGLV4-60",922.342159274759,26.8001320598047,3.31478299445692,0,2.78919213850543,680.951643675461
"IGLV4-69",715.074258314139,25.4928085446923,2.07173937153557,1.64621934163051,5.57838427701085,572.864081187292
"IGLV5-37",108.815648004325,0.653661757556213,0,0,0.929730712835142,297.240796842463
"IGLV5-45",0,122.234748663012,4.55782661737826,10.7004257205983,2.78919213850543,0
"IGLV5-48",0,239.240203265574,1.24304362292134,0,0.929730712835142,0
"IGLV5-52",0,30.722102605142,11.1873926062921,2.46932901244577,19.524344969538,0
"IGLV6-57",2323.99133952095,1248.49395693237,99.8578377080146,129.228218317995,49.7405931366801,470.180896823532
"IGLV7-35",0,3.26830878778107,0,0,0,0
"IGLV7-43",647.712190501937,5.22929406044971,5.38652236599249,0,5.11351892059328,0
"IGLV7-46",329.037792774984,24.8391467871361,6.62956598891383,5.76176769570679,6.508114989846,0
"IGLV8-61",738.391897172208,18.9561909691302,4.14347874307115,0,12.5513646232744,1172.75005299663
"IGLV8OR8-1",0,0,0.414347874307115,0,0,0
"IGLV9-49",595.895215261782,7.84394109067456,2.48608724584269,8.23109670815256,1.39459606925271,0
"IGLVI-20",292.765910106876,0,0,0,0,0
"IGLVI-38",0,0,0,0,0,0
"IGLVI-42",0,0,0,0,0,0
"IGLVI-56",0,1.96098527266864,4.55782661737826,0,1.85946142567028,0
"IGLVI-63",0,0,0,0,0,0
"IGLVI-68",0,0,0,0,0,0
"IGLVI-70",292.765910106876,8.49760284823077,0,0,0.464865356417571,5.40437812440842
"IGLVIV-53",0,0,0,0,0,0
"IGLVIV-59",0,0,0,0,0,0
"IGLVIV-64",0,0,0,0,0,0
"IGLVIV-65",0,0,0,0,0,0
"IGLVIV-66-1",0,33.3367496353669,0,0,0,0
"IGLVIVOR22-1",0,0,0.414347874307115,0,1.39459606925271,0
"IGLVIVOR22-2",0,0,0,0,0,0
"IGLVV-58",0,0,0,0,0,0
"IGLVV-66",0,0,0,0,0,0
"IGLVVI-22-1",0,0,0,0,0,0
"IGLVVI-25-1",0,0,0,0,0,0
"IGLVVII-41-1",0,0,0,0,0,0
"IGSF1",0,0,2.07173937153557,0,0.464865356417571,0
"IGSF10",329.037792774984,0,0.414347874307115,0,0.464865356417571,0
"IGSF11",0,77.7857491491894,248.194376709962,113.589134572505,312.854384869025,686.356021799869
"IGSF11-AS1",0,0,0,0,0,0
"IGSF21",0,0,1.65739149722846,0,0.464865356417571,0
"IGSF22",0,2.61464703022485,1.24304362292134,0,0.929730712835142,0
"IGSF23",0,0,0,0,0,0
"IGSF3",0,1.96098527266864,0.414347874307115,0.823109670815256,0,0
"IGSF5",0,0,0,0,0,0
"IGSF6",0,122.888410420568,3.31478299445692,2.46932901244577,5.57838427701085,0
"IGSF8",0,502.012229803172,304.131339741422,748.206690771068,183.621815784941,734.995424919545
"IGSF9",0,3.92197054533728,0.828695748614229,0,2.78919213850543,0
"IGSF9B",0,13.0732351511243,1.24304362292134,0,1.85946142567028,0
"IHH",0,3.26830878778107,2.9004351201498,0,1.39459606925271,0
"IK",20.726790096062,241.201188538243,300.816556746965,484.811596110186,449.524799655791,0
"IKBIP",0,120.927425147899,95.7143589649435,62.5563349819595,83.6757641551628,0
"IKBKB",163.223472006488,297.416099688077,313.246992976179,119.350902268212,313.784115581861,680.951643675461
"IKBKE",0,80.4003961794142,47.6500055453182,0,44.6270742160868,0
"IKBKG",0,26.8001320598047,12.4304362292134,29.6319481493492,8.36757641551628,0
"IKBKGP1",0,0,0,0,0,0
"IKZF1",1111.47411890132,1650.49593782944,969.159678004341,796.770161349168,1075.69843475026,745.804181168362
"IKZF2",0,156.225160055935,62.5665290203743,51.0327995905459,46.0216702853396,0
"IKZF3",383.445616777147,935.389975062941,2210.13156155415,1233.01828688125,1336.48789970052,675.547265551052
"IKZF4",0,69.2881463009586,76.2400088725091,69.1412123484815,58.573034908614,0
"IKZF5",341.992036585023,130.732351511243,142.12132088734,60.0870059695137,219.881313585511,135.10945311021
"IL10",0,0,0,0,0,0
"IL10RA",2103.76919475029,772.628197431444,78.3117482440447,242.817352890501,151.081240835711,2437.3745341082
"IL10RB",2.59084876200775,94.1272930880947,266.011335305168,314.427894251428,130.16229979692,902.531146776206
"IL10RB-AS1",0,11.7659116360118,2.9004351201498,39.5092641991323,3.254057494923,0
"IL11",0,1.30732351511243,2.9004351201498,57.6176769570679,3.71892285134057,0
"IL11RA",463.761928399387,113.083484057225,146.264799630411,54.3252382738069,166.886662953908,0
"IL12A",0,13.7268969086805,41.4347874307115,116.058463584951,30.6811135235597,0
"IL12A-AS1",0,1.96098527266864,0,0,0,0
"IL12B",0,0,0.414347874307115,0,0.464865356417571,0
"IL12RB1",0,118.312778117675,177.340890203445,156.390837454899,102.735243768283,729.591046795136
"IL12RB2",0,8.49760284823077,2.9004351201498,0,0.464865356417571,0
"IL13",0,5.88295581800592,2.9004351201498,4.93865802489154,3.71892285134057,0
"IL13RA1",69.9529165742092,110.468837027,66.7100077634455,60.910115640329,6.97298034626357,0
"IL13RA2",0,0,0,0,0,0
"IL15",82.9071603842479,100.663910663657,244.879593715505,120.997121609843,203.146160754479,0
"IL15RA",36.2718826681085,92.1663078154261,67.1243556377526,183.553456591802,93.4379366399318,5.40437812440842
"IL16",500.033811067495,716.41328628161,1223.1549249546,2135.96959576559,1976.1426301311,453.967762450307
"IL17A",0,0,0,0,0,0
"IL17B",0,0,0,0,0,0
"IL17C",0,1.30732351511243,0.414347874307115,0,1.39459606925271,0
"IL17D",0,0,2.07173937153557,0,0,0
"IL17F",0,0,0,0,0,0
"IL17RA",764.300384792286,973.956018758758,268.911770425317,224.708940132565,142.248799063777,10.8087562488168
"IL17RB",0,20.9171762417988,32.3191341959549,8.23109670815256,12.5513646232744,0
"IL17RC",90.6797066702712,101.971234178769,59.2517460259174,27.9857288077187,5.11351892059328,0
"IL17RD",0,0,0.414347874307115,0,0,286.432040593646
"IL17RE",0,0,1.24304362292134,0,2.32432678208786,0
"IL17REL",0,0,0,0,0,0
"IL18",0,17.6488674540178,4.14347874307115,0,0,70.2569156173094
"IL18BP",0,75.8247638765207,124.304362292134,58.4407866278832,72.9838609575587,902.531146776206
"IL18R1",316.083548964945,66.6734992707337,38.5343523105617,7.40798703733731,1.39459606925271,0
"IL18RAP",292.765910106876,193.483880236639,7.04391386322095,5.76176769570679,3.71892285134057,0
"IL19",0,0,0,0,0,0
"IL1A",0,42.4880142411539,0,0,0.929730712835142,0
"IL1B",1849.86601607353,3459.17802098748,5.8008702402996,77.3723090566341,148.292048697205,1999.61990603111
"IL1F10",0,0,0,0,0,0
"IL1R1",639.939644215914,92.1663078154261,2.48608724584269,1.64621934163051,4.18378820775814,0
"IL1R2",461.171079637379,256.235408962036,13.2591319778277,5.76176769570679,0.464865356417571,0
"IL1RAP",0,92.8199695729823,22.3747852125842,0.823109670815256,15.3405567617799,0
"IL1RAPL1",0,0,0,0,0,0
"IL1RAPL2",0,0,0,0,0,0
"IL1RL1",326.446944012976,18.9561909691302,0.414347874307115,0,0,0
"IL1RL2",0,0,0,0,0,0
"IL1RN",961.204890704875,466.714494895136,2.9004351201498,37.0399351866865,45.556804928922,124.300696861394
"IL2",0,0,0,0,0,0
"IL20",0,0,0,0,0,0
"IL20RA",0,0,0,0,0,0
"IL20RB",0,20.9171762417988,12.8447841035206,20.5777417703814,31.1459788799773,0
"IL20RB-AS1",0,0,0,0,0,0
"IL21",0,0,0,0,0,0
"IL21-AS1",0,0,0,0,0,0
"IL21R",0,67.32716102829,2.48608724584269,0,1.85946142567028,172.940099981069
"IL21R-AS1",0,3.26830878778107,0,0,0,0
"IL22",0,0,0,0,0,0
"IL22RA1",0,0.653661757556213,5.38652236599249,0,0,0
"IL22RA2",0,0,0,0,0,0
"IL23A",0,22.8781615144675,3.72913086876403,18.1084127579356,1.85946142567028,0
"IL23R",0,0.653661757556213,0.414347874307115,0,0,0
"IL24",0,0,0,0,0.464865356417571,0
"IL25",0,0,0,0,0,0
"IL26",0,0,0.828695748614229,0,0,0
"IL27",0,0,0,0,0,0
"IL27RA",0,207.864438902876,54.6939194085391,25.5163997952729,172.465047230919,5.40437812440842
"IL2RA",0,11.1122498784556,0,0,1.39459606925271,0
"IL2RB",365.309675443093,234.664570962681,6.21521811460672,38.686154528317,15.8054221181974,686.356021799869
"IL2RG",922.342159274759,1705.40352546416,803.006180407188,245.286681902946,347.254421243926,0
"IL3",0,0,0,0,0,0
"IL31",0,0,0,0,0,0
"IL31RA",0,3.92197054533728,0,0,0.464865356417571,0
"IL32",305.720153916914,81.0540579369704,5.38652236599249,0,3.71892285134057,0
"IL33",2.59084876200775,0,0,0,0,0
"IL34",0,1.30732351511243,0,0,0,0
"IL36A",0,3.92197054533728,8.28695748614229,9.87731604978308,4.64865356417571,0
"IL36B",0,0,0,0,0,0
"IL36G",0,0,0.414347874307115,0,0.929730712835142,0
"IL36RN",0,0,0,0,0,0
"IL37",0,1.30732351511243,1.24304362292134,0,3.71892285134057,0
"IL3RA",0,71.9027933311834,2.9004351201498,0,1.85946142567028,0
"IL4",0,0,0,0,0,0
"IL4I1",0,5.22929406044971,2.48608724584269,37.8630448575018,0.929730712835142,0
"IL4R",787.618023650356,540.578273498988,9.94434898337075,18.9315224287509,4.64865356417571,0
"IL5",0,0,0.414347874307115,0,0,0
"IL5RA",0,477.173083016036,2563.98464621243,153.098398771638,701.481822834115,0
"IL6",284.993363820852,52.9466023620533,0,179.437908237726,1.39459606925271,5.40437812440842
"IL6R",839.434998890511,1496.88542480373,1162.66013530576,1027.24086917744,1835.75329249299,821.465474910079
"IL6RP1",0,0,0,0,0,0
"IL6ST",1484.55634063044,953.692504274515,4188.64266137062,2340.10079412777,2777.10563923857,691.760399924277
"IL6STP1",0,2.61464703022485,0.414347874307115,0,0.929730712835142,0
"IL7",0,0,0,0,0,0
"IL7R",326.446944012976,411.153245502858,27.7613075785767,13.9928644038594,24.1729985337137,0
"IL9",0,0,0,0,0,0
"IL9R",0,2.61464703022485,0,0,1.39459606925271,0
"IL9RP2",0,0,0,0,0,0
"IL9RP3",0,0,0.414347874307115,0,0.929730712835142,16.2131343732253
"ILDR1",0,0,19.4743500924344,0,1.39459606925271,0
"ILDR2",0,0,0.828695748614229,0,0.929730712835142,0
"ILF2",422.308348207263,462.792524349799,312.832645101872,616.509143440627,588.054675868228,275.623284344829
"ILF2P1",0,0,0,0,0.464865356417571,0
"ILF2P2",0,0,0,0,0,0
"ILF3",2437.98868504929,1784.49659812846,2177.39807948389,2685.80685587018,2805.46242598004,6144.77792745237
"ILF3-AS1",62.180370288186,66.6734992707337,209.245676525093,81.4878574107104,134.346088004678,0
"ILK",1114.06496766333,256.235408962036,158.695235859625,117.704682926582,135.275818717513,491.798409321166
"ILKAP",476.716172209426,177.142336297734,136.320450647041,142.397973051039,148.756914053623,0
"ILVBL",88.0888579082634,158.83980708616,379.957000739624,304.550578201645,136.205549430348,37.8306468708589
"IMMP1L",0,22.8781615144675,69.1960950092881,32.101277161795,87.859552362921,0
"IMMP1LP1",0,0,0,0,0,0
"IMMP1LP2",69.9529165742092,1.30732351511243,0.414347874307115,0,2.78919213850543,0
"IMMP1LP3",0,0,0.414347874307115,0,0,0
"IMMP2L",0,67.32716102829,60.0804417745316,87.2496251064172,97.1568594912724,0
"IMMT",12.9542438100387,286.957511567178,221.676112754306,354.760268121375,226.389428575357,0
"IMMTP1",0,0,0,0,0.464865356417571,0
"IMP3",0,127.464042723462,118.089144177528,376.984229233387,180.832623646435,129.705074985802
"IMP3P1",0,0,0,0,0,0
"IMP3P2",0,2.61464703022485,0,0,1.39459606925271,0
"IMP4",44.0444289541317,235.971894477793,137.977842144269,292.203933139416,166.886662953908,10.8087562488168
"IMPA1",0,62.7515287253965,89.9134887246439,49.3865802489154,88.3244177193385,0
